index,Expected Salary,CGPA,10th Percentage,12th Percentage,Branch,Certifications,Level of Participation,Communication Proficiency,Programming Languages,Extraversion,Agreeableness,Openness,Conscientiousness,Neuroticism,Attendance %,Employeed
8562,36096.98,5.87,75.5,44.66,0,0,0,10,5,1,4,4,5,1,85,1
8563,24879.38,9.52,46.05,49.73,0,0,0,5,5,2,1,4,1,1,65,1
8564,35373.1,7.97,95.11,91.37,0,0,0,9,5,1,5,4,4,1,58,0
8565,29589.4,9.62,43.82,45.74,4,0,0,7,3,3,3,2,2,5,100,0
8566,34140.09,6.39,88.47,50,3,0,0,7,4,1,2,4,3,2,88,0
8567,22142.24,9.56,66.93,81.75,5,3,0,4,3,1,4,2,2,3,62,1
8568,44527.64,9.07,67.15,47.43,3,0,0,8,1,3,1,1,2,3,98,1
8569,12367.64,5.66,97.98,63.23,3,1,0,3,3,2,2,2,2,2,78,1
8570,10655.44,5.92,78.35,66.21,4,5,0,5,5,4,1,1,2,1,70,1
8571,10223,7.69,89.41,53.8,1,0,0,7,5,2,3,4,3,2,68,1
8572,41948.84,5.53,45.58,41.64,5,0,0,4,5,2,2,2,2,5,94,0
8573,46974.55,8.91,92.07,39.98,2,0,0,10,3,4,2,5,4,2,54,1
8574,21644.59,6.36,56.74,57.65,1,0,0,4,4,5,5,1,5,1,94,0
8575,29348.33,9.3,56.29,92.86,0,0,0,3,3,4,3,2,3,2,50,1
8576,48332.28,6.78,87.97,84.68,2,0,0,9,5,2,5,3,4,5,95,1
8577,23967.57,6.95,56.52,56.89,1,0,0,7,4,1,5,1,3,3,71,1
8578,44293.57,5.18,85.93,60.53,5,0,0,7,5,3,4,5,5,4,84,0
8579,10831.82,7.8,87.6,79.18,0,3,0,9,4,1,3,5,2,3,92,1
8580,44002.42,8.5,63.57,81.43,3,0,0,3,4,2,5,5,4,2,63,1
8581,16994.7,8.27,85.45,66.06,5,1,0,8,2,5,3,5,1,2,50,0
8582,28759.31,5.59,95.85,84.02,5,0,2,7,3,5,4,1,5,2,97,0
8583,10633.96,9.71,97.33,92.57,4,0,0,8,2,1,4,3,5,5,59,1
8584,13826.65,9.68,83.16,63.91,6,0,0,3,3,3,5,1,3,2,100,0
8585,31234.86,8.4,63.19,79.85,5,0,0,8,2,3,1,1,5,2,86,0
8586,46781.26,9.84,53.07,60.85,5,0,0,8,1,4,3,1,2,2,96,1
8587,22771.34,6.42,90.65,44.48,0,0,0,5,4,1,3,4,4,1,84,0
8588,13891.55,7.37,36.24,70.3,0,1,0,8,4,4,1,1,3,2,80,1
8589,31934.67,6.51,41.67,82.69,3,0,0,5,5,5,2,4,4,2,70,1
8590,18798.91,5.69,45.58,94.32,6,2,0,6,5,2,5,3,5,4,70,0
8591,41692.97,5.38,73.21,46.54,6,0,3,4,4,5,3,5,2,3,99,1
8592,18291.21,5.79,51.99,36.62,6,5,0,8,4,1,4,4,1,5,94,1
8593,30430.77,5.17,89.48,69.11,2,0,0,10,2,5,4,1,4,3,92,0
8594,28453.45,9.64,98.12,62.8,0,0,0,4,3,5,3,3,2,4,81,1
8595,42576.89,7.09,61.36,74.94,6,0,0,6,1,5,3,2,2,5,97,1
8596,13722.08,7.95,57.65,82.42,2,0,0,9,2,1,2,3,4,3,65,0
8597,33780.73,6.18,41.9,41.52,2,0,2,8,4,3,1,4,5,4,60,1
8598,32913.43,8.35,38.33,40.99,6,0,0,9,3,3,1,4,1,3,90,0
8599,40000.97,9.33,97.13,64.74,5,0,0,10,4,5,4,4,2,2,58,0
8600,29071.49,5.54,45.62,58.88,0,0,0,3,2,5,1,1,2,5,89,1
8601,28064.78,6.41,55.77,67.29,0,0,0,7,3,3,2,5,3,1,69,0
8602,29190.67,8.54,50.82,42.66,0,0,2,7,4,1,1,2,5,3,61,0
8603,15431.63,5.13,86.09,71.37,2,2,0,5,4,4,2,1,2,5,56,1
8604,39294.06,5.7,95.8,84.37,4,0,0,5,2,3,4,3,4,1,100,1
8605,18200.2,5.04,89.87,81.52,6,0,0,4,5,2,3,4,3,3,93,1
8606,19527.87,8.25,47.33,48.33,2,4,0,4,4,1,2,2,2,5,69,1
8607,11429.67,8.94,73.09,75.95,2,0,0,9,3,3,3,4,5,4,88,0
8608,12216.75,7.96,57.38,83.63,0,0,0,3,2,2,4,4,5,4,66,1
8609,43813.19,10,73.3,53.57,0,0,0,6,1,4,4,4,5,3,58,0
8610,38660.41,7.16,40.62,75.06,1,0,0,8,5,2,2,4,4,3,96,1
8611,16545.72,9.56,55.9,52.62,3,5,0,8,3,2,1,5,1,3,71,0
8612,36751.98,6.59,90.53,57.46,2,5,2,10,3,5,2,1,2,2,65,1
8613,41018.43,7.26,69.11,48.18,3,0,0,4,5,2,1,3,4,1,76,1
8614,18188.38,9.38,73.67,59.15,0,0,0,4,5,3,5,2,4,3,92,0
8615,15099.04,9.72,95.06,51.43,2,0,0,10,4,2,4,4,2,4,70,1
8616,36871.58,7.44,66.15,57.32,1,0,0,6,3,3,1,1,2,1,58,1
8617,43345.15,6.96,48.69,88.98,6,0,0,8,3,3,3,3,1,2,73,1
8618,18200.8,6.48,58.31,86.91,0,0,0,3,1,4,4,2,4,3,99,0
8619,36201.78,8.66,88.26,82.99,1,0,0,7,1,5,4,4,2,1,88,0
8620,13216.91,6.09,65.71,59.97,4,0,0,8,2,3,1,4,1,3,54,0
8621,36112.28,7.71,81.9,61.85,0,0,0,8,4,2,4,1,5,3,85,1
8622,17900.33,7.41,94.97,35.89,3,0,0,8,1,5,1,3,4,5,56,0
8623,41885.93,5.68,96.8,40.41,4,3,3,3,1,2,1,3,3,4,51,0
8624,33068.15,8.72,87.55,46.44,1,0,0,3,3,5,4,3,2,3,95,0
8625,17684.88,7.59,45.61,42.46,2,0,0,9,3,5,2,4,3,3,56,0
8626,20228.81,7.77,60.07,94.93,2,0,0,7,2,4,2,1,3,4,90,0
8627,43910.16,8.73,57.25,86.56,0,0,0,3,1,5,2,4,3,2,88,0
8628,25537.64,8.16,41.24,46.38,2,0,0,5,1,4,5,1,5,4,97,1
8629,21597.41,5.95,90.49,81.13,3,0,0,10,5,1,1,4,2,2,62,1
8630,36022.95,8.41,50.44,43.66,0,0,0,5,1,2,2,1,2,2,84,1
8631,30228.92,9.16,70.18,73.73,0,0,0,4,3,1,1,1,2,2,70,1
8632,35898.88,8.92,53.28,69.68,1,0,0,9,3,2,4,3,2,3,70,1
8633,47461.79,5.01,35.56,56.66,3,0,3,9,2,5,5,2,4,1,98,0
8634,14230.86,9.21,66.51,94.49,4,3,0,8,1,2,2,4,2,3,69,0
8635,24723.67,7.51,47.87,88.95,0,3,0,9,5,5,1,3,3,3,81,1
8636,33993.98,7.9,54.94,91.14,5,0,0,9,4,1,2,3,1,2,63,1
8637,28055.94,5.81,91.05,43.04,6,0,0,8,5,2,5,3,3,5,55,1
8638,15492.65,5.47,56.64,87.54,0,0,0,3,4,4,5,4,3,4,53,0
8639,28504.08,7.76,52.75,89.14,1,0,3,8,2,5,1,2,2,3,63,0
8640,16107.74,8.04,92.44,40.8,3,0,0,6,1,3,2,2,2,1,82,0
8641,34323.17,5.72,91.65,93.25,6,0,2,6,4,2,2,4,3,1,90,1
8642,12080.06,8.07,79.94,39.08,2,3,0,9,2,5,1,1,5,5,63,0
8643,28870.35,9.07,64.15,48.92,1,0,0,9,4,5,1,3,3,4,69,0
8644,24793.52,9.11,43.63,86.34,4,0,0,9,3,3,3,5,5,3,91,1
8645,47043.03,7.64,98.61,44.6,5,4,0,3,4,3,3,2,3,5,73,1
8646,10591.48,8.97,69.76,61.27,2,0,0,7,4,2,2,1,5,3,60,0
8647,28301.14,5.51,97.45,53.9,4,0,0,5,3,2,3,5,4,4,90,0
8648,28281.85,7.69,80.47,93.8,2,1,0,3,4,5,3,4,3,3,52,0
8649,40251.54,6.58,77.22,44.28,1,0,0,4,5,2,2,5,4,4,71,0
8650,39635.96,8.12,66.76,46.55,0,0,2,8,4,1,4,5,4,3,82,1
8651,19726.16,9.35,42.12,77.62,1,0,0,9,4,3,2,2,2,2,81,1
8652,18732.45,8.66,42.43,35.28,1,0,0,10,2,5,5,1,4,5,71,0
8653,34751.28,9.83,79.94,63.32,3,0,0,9,1,5,2,4,3,4,59,0
8654,23461.95,7.28,83.49,85.88,5,0,0,8,4,1,1,3,1,2,51,1
8655,32269.18,8.4,86.84,65.64,6,0,0,8,4,1,4,2,1,2,99,1
8656,16476.37,5.95,94.44,44.64,2,0,2,8,4,4,3,2,1,5,72,0
8657,46831.5,9.93,82.6,75.95,3,0,0,6,4,1,2,3,1,1,73,0
8658,24556.47,9.91,49.92,35.51,1,0,0,4,4,3,1,1,5,1,52,1
8659,21257.63,7.47,38.4,71.31,4,0,0,7,5,1,2,1,4,5,56,1
8660,31973.28,5.62,97.87,86.56,6,0,0,5,4,2,4,3,2,2,61,1
8661,29422.68,5.46,40.72,81.91,0,0,0,10,5,1,4,5,2,4,61,1
8662,39855.75,9.32,38.55,61.73,6,0,0,9,4,1,2,1,2,1,82,0
8663,36505.82,9.64,40,40.57,5,0,0,6,5,3,3,2,4,2,54,1
8664,36195.62,7.86,73.83,84.7,6,0,0,8,2,4,1,5,4,1,73,0
8665,48479.25,6.77,48.63,72.12,4,0,0,9,3,5,4,4,2,2,93,0
8666,22878.8,8.24,65.55,71.69,2,0,0,10,4,5,2,5,2,1,60,0
8667,18938.1,5.4,54.31,73.88,0,0,0,8,1,4,5,1,2,4,77,1
8668,13468.06,5.22,40.93,35.77,2,0,0,10,1,4,1,1,5,5,62,0
8669,20640.48,6.99,74.93,36.68,0,0,0,7,2,5,2,2,4,1,63,1
8670,37306.87,8.8,56.9,78.29,4,0,0,5,5,3,3,5,5,3,91,0
8671,23319.41,8.61,68.54,64.17,0,0,0,8,5,3,5,2,2,2,95,1
8672,22506.43,5.97,77.84,74.56,0,0,2,7,3,3,2,5,3,3,92,0
8673,22793.09,9.66,65.63,40.34,3,0,0,10,5,4,2,5,2,1,89,0
8674,39496.29,6.71,44.5,44.47,3,0,0,6,1,5,1,1,3,2,52,0
8675,29999.4,6.03,75.56,63.43,0,0,0,3,2,1,1,2,3,4,91,1
8676,44150.52,8.95,92.84,53.11,4,0,0,5,4,2,4,5,3,3,98,1
8677,25827.33,9.69,92.39,92.76,4,0,0,7,5,4,4,4,2,3,97,0
8678,34260.33,8.34,95.98,93.46,5,0,0,8,4,1,1,1,4,2,73,0
8679,18574.59,9.51,42.59,60.92,6,0,0,9,4,4,5,2,1,3,81,0
8680,19104.45,9.17,68.42,43.23,0,0,0,8,2,4,5,5,1,2,54,1
8681,48281.27,7.21,35.91,91.26,6,1,0,4,1,1,4,2,3,2,95,1
8682,26985.84,6.83,73.08,42.41,5,4,0,10,2,5,2,3,2,3,60,0
8683,43311.17,9.33,80.23,65.45,1,0,0,7,3,1,3,3,2,2,87,0
8684,13054.6,5.36,41.61,53.96,2,0,0,4,1,2,3,2,5,2,87,0
8685,37553.75,5.31,48.18,35.25,0,4,0,9,1,3,2,3,3,1,65,0
8686,20598.96,7.01,49.9,85.61,4,0,0,8,4,3,1,5,2,4,73,1
8687,48849.15,8.61,43.44,85.6,3,0,0,5,2,2,4,5,3,5,78,1
8688,11518.1,6.07,98.8,87.26,0,0,0,5,2,3,5,4,4,1,63,0
8689,33157.68,9.36,40.26,55.4,1,0,0,10,3,3,3,2,2,5,80,1
8690,42680.3,7.89,43.28,41.03,6,0,0,9,2,3,3,5,1,3,79,1
8691,19946.53,5.91,80.37,48.5,5,4,0,3,4,3,2,1,1,4,98,0
8692,32410.09,5.91,76.77,46.63,0,0,2,4,4,2,1,5,3,2,56,1
8693,30843.65,6.54,80.01,85.71,6,0,0,5,5,2,5,3,5,5,83,1
8694,22224.35,9.16,80.13,76.31,1,0,0,7,1,1,5,1,4,2,79,0
8695,15214.67,6.17,43.26,79.12,2,0,0,10,1,4,4,2,3,5,51,1
8696,40038.89,5.54,35.31,76.2,4,3,0,3,4,4,2,2,3,2,89,1
8697,22302.89,8.03,61.44,59.57,0,0,0,5,5,2,2,1,1,2,86,0
8698,28317.92,6.15,96.65,72.79,4,4,2,4,5,1,4,3,4,1,94,1
8699,23485.32,9.73,43.6,76.12,5,0,0,10,5,2,1,5,4,2,89,1
8700,18155.12,9.54,58.38,87.53,1,0,0,3,4,3,5,3,2,4,55,1
8701,28766.89,5.53,57.7,36.09,0,0,0,5,2,5,1,2,5,5,92,0
8702,32947.88,7.84,38.98,63.72,5,0,0,8,2,3,2,2,5,4,68,1
8703,23634.17,7.01,62.94,77.17,3,0,0,7,4,4,5,2,5,1,58,1
8704,29527.87,7.29,42.73,49.32,0,5,0,3,1,2,2,4,5,5,54,0
8705,45737.37,8.17,36.02,39.65,0,0,0,5,3,3,5,2,2,1,89,0
8706,13989.28,8.2,65.21,94.64,3,0,1,10,1,2,1,3,3,5,81,1
8707,35581.32,7.46,58.63,62.7,5,0,0,10,5,1,2,2,3,4,82,1
8708,31040.04,9.31,85.78,72.64,0,0,0,3,1,3,1,5,1,4,89,1
8709,10137.14,9.23,38.24,71.97,6,0,0,3,1,5,3,4,5,1,93,0
8710,24546.82,6.46,89.89,58.07,0,0,0,5,1,2,2,1,3,5,55,1
8711,46785.73,6.02,50.72,88.88,6,0,0,5,4,1,3,3,1,3,94,1
8712,48208.24,7.12,87.35,65.05,1,5,1,9,4,1,2,2,5,3,79,1
8713,27279.63,8.61,97.26,48.71,5,0,0,9,2,2,1,4,1,2,100,1
8714,20681.6,6.1,43.6,51.64,3,0,0,3,3,1,5,4,5,3,72,1
8715,25247.68,8.07,64.29,61.13,5,0,0,3,4,3,5,5,1,4,84,0
8716,34084.75,7.95,88.42,70.69,6,0,1,3,1,3,4,1,3,2,62,1
8717,20087.23,8.9,85.09,36.9,6,4,1,6,1,5,1,2,2,2,77,1
8718,39623.97,5.37,57.87,69.71,3,0,0,6,5,1,1,3,5,4,54,0
8719,20022.72,9.18,77.89,94.91,0,0,0,6,3,4,1,5,5,4,53,1
8720,18109.34,9.35,71.9,41.05,6,0,0,7,2,4,1,5,1,1,89,0
8721,46434.56,7.81,59.61,76.61,4,0,0,3,4,3,2,2,3,5,95,0
8722,24512.8,6.63,60.44,40.15,4,0,0,10,2,3,1,4,2,1,86,1
8723,21604.5,7.7,38,61,2,0,0,6,3,1,5,2,5,4,59,0
8724,31471.16,7.65,38.39,94.17,6,0,0,5,2,5,2,4,4,5,70,1
8725,34996.47,9.65,76.18,50.04,4,3,0,4,1,3,2,1,4,5,51,1
8726,11572.28,5.38,53.7,87.66,0,2,0,4,2,4,2,5,1,1,53,1
8727,18292.03,8.76,84.96,82.87,3,0,0,9,5,5,1,2,4,4,59,1
8728,47571.87,8.33,56.43,71,0,4,0,8,4,2,5,5,5,1,84,1
8729,23130.59,9.85,61.83,75.42,5,0,1,5,4,4,2,5,5,3,94,1
8730,24802.53,8.04,48.55,42.46,6,0,0,8,3,4,5,5,4,3,94,1
8731,14616.36,8.62,43.4,71.17,5,0,0,6,4,5,4,4,5,1,56,1
8732,44958.18,5.17,74.84,75.9,0,0,0,6,4,3,3,3,2,1,89,1
8733,36186.33,7.4,94.77,81.86,2,0,0,8,3,5,4,3,2,3,82,0
8734,37629.37,8.7,74.53,92.69,0,0,0,8,4,5,4,3,5,3,57,1
8735,26555.99,6.84,87.54,39.25,3,0,1,10,4,2,1,2,5,5,63,0
8736,49005.11,6.75,95.2,43.69,4,0,2,7,4,1,2,1,1,1,53,0
8737,39725.27,7.35,92.67,91.07,4,0,0,4,5,4,2,5,5,2,58,0
8738,19632.64,8.69,69.17,84.82,4,0,0,5,3,5,5,3,1,4,51,1
8739,10847.05,5.56,69.16,37.82,0,0,0,3,5,3,3,3,2,3,62,0
8740,15492.88,5.06,35.95,40.48,4,0,0,3,5,3,1,4,2,2,62,0
8741,15795.49,9.02,65.22,54.29,5,3,0,7,5,2,5,4,4,4,59,0
8742,15536.08,7.84,72.96,50.08,0,0,0,5,2,1,1,3,2,4,84,0
8743,17162.88,7.54,61.95,35.43,6,0,0,6,3,1,5,4,3,5,75,0
8744,12242.32,6.87,92.18,78.37,0,0,0,6,3,4,1,3,5,4,72,1
8745,43750.85,5.87,48.58,90.55,0,0,0,4,2,4,4,3,2,2,73,1
8746,32240.28,5.32,43.86,90.97,5,0,0,3,5,2,3,2,3,3,71,1
8747,43298.82,7.18,82.82,82.14,1,0,0,10,2,4,3,4,2,1,71,0
8748,31445.25,8.29,67.32,45.74,5,0,0,8,2,1,3,2,1,2,66,0
8749,28861.84,9.55,61.49,55.6,1,0,0,4,3,5,3,3,2,5,82,1
8750,15245.19,6.61,83.74,86.4,3,0,0,10,2,3,2,5,4,1,88,1
8751,49579.16,9.33,55.06,50.78,0,1,0,5,4,1,5,2,1,2,86,0
8752,17522.35,6.49,96.44,73.65,2,5,0,9,4,1,1,3,3,1,99,1
8753,20293.83,9.94,63.99,90.16,4,0,0,9,4,5,3,1,2,1,94,1
8754,26130.76,8.93,92.65,42.36,2,0,0,4,4,5,1,3,2,5,77,0
8755,12901.37,6.37,48.69,68.91,0,0,1,9,1,1,1,2,2,4,97,1
8756,30930.7,9.95,64.93,52.16,4,2,0,9,5,3,2,2,3,1,74,0
8757,32356.44,9.79,74.54,46.39,3,0,0,9,3,3,3,2,5,5,60,0
8758,11879.32,9.27,46.58,89.71,6,0,0,9,5,3,1,4,5,1,64,1
8759,26021.67,5.61,65.46,55.96,1,0,0,7,1,3,2,4,2,2,81,1
8760,44964.61,8.28,66.14,69.88,1,0,0,3,3,2,5,4,5,1,96,1
8761,31788.08,8.55,88.35,46.13,0,0,0,3,2,4,3,3,4,1,81,1
8762,26475.41,9.11,93.42,54.44,1,0,0,9,5,1,4,2,2,2,59,0
8763,17379.36,6.4,70.14,74.99,3,0,0,8,3,2,4,5,3,3,91,1
8764,10781.05,8.91,67.87,89.71,4,0,0,10,3,5,2,4,1,1,73,0
8765,38003.99,9.61,43.57,52.79,2,0,0,6,5,2,4,4,3,3,81,1
8766,33943.98,9.4,75.51,65.36,3,0,0,4,4,1,5,5,2,1,95,1
8767,27872.51,6.65,54.13,78.36,0,0,0,10,1,3,3,5,2,4,69,1
8768,27975.83,8.02,55.92,78.76,0,0,0,9,1,4,2,4,3,3,91,1
8769,14206.4,8.63,54.81,92.8,6,2,0,9,5,5,2,3,3,5,64,0
8770,30503.31,5.07,92.82,54.59,2,0,0,3,2,2,2,2,4,2,91,1
8771,24433.47,7.95,50.33,58.5,1,0,2,10,2,3,4,2,4,2,67,0
8772,25622.84,6.64,56.75,57.63,5,0,2,9,1,2,1,4,5,5,72,1
8773,45358.25,8.28,84.28,58.16,5,0,0,4,3,3,2,4,1,5,69,0
8774,38759.65,5.26,94.92,87.06,1,0,0,9,4,4,5,2,4,2,85,1
8775,40668.96,8.55,69.84,52.97,1,2,1,9,1,2,5,3,1,3,63,0
8776,12002.85,8.54,50.56,46.41,1,0,0,6,2,1,4,5,3,2,83,1
8777,42520.35,6.52,96.42,36.07,0,3,0,6,2,3,3,3,1,5,65,0
8778,23409.07,6.83,52.42,66.85,4,2,0,8,2,3,1,2,1,2,81,1
8779,19925.2,8.89,54.94,65.05,1,0,0,7,1,5,2,4,3,5,63,0
8780,20399.43,6.2,38.78,53.48,3,0,0,6,4,2,1,4,4,1,60,0
8781,37335.26,8.96,45.79,36.1,6,0,0,3,4,2,4,2,3,3,53,0
8782,10929.84,5.65,94.86,54.24,5,0,0,6,2,4,1,3,4,4,82,1
8783,17415.96,5.46,39.56,88.28,5,0,0,8,3,1,3,2,1,5,56,1
8784,37700.59,6.61,38.92,70.76,6,0,0,10,1,1,5,4,3,4,59,0
8785,21367.75,6.78,77.67,67.15,1,0,0,10,3,4,5,3,2,1,81,1
8786,15820.23,8.23,88.89,58.86,3,0,0,6,1,3,3,2,2,3,94,1
8787,37328.33,7.53,68.96,88.14,6,0,0,7,1,3,3,1,1,1,57,0
8788,21079.54,7.48,77.45,73.66,6,0,0,6,3,4,1,5,1,4,85,1
8789,11136.74,6.19,90.06,77.58,5,5,2,6,2,5,5,2,1,3,71,1
8790,21183.71,7.42,42.26,89.74,3,0,0,6,2,5,4,4,5,5,91,1
8791,10143.19,6.97,86.33,83.44,0,0,0,4,3,4,1,5,3,1,100,1
8792,14973.3,5.97,81.58,71.16,6,0,0,6,2,4,5,1,4,1,54,0
8793,25879.89,6.94,38.08,63.22,3,0,0,10,1,4,5,5,3,3,84,0
8794,28825.66,7.18,77.11,41.59,0,0,2,8,4,4,3,5,5,1,53,1
8795,36698.67,9.36,97.38,54.76,6,1,0,5,2,3,1,4,5,1,56,1
8796,46636.36,6.83,58.34,48.47,0,0,0,8,4,3,5,3,1,2,74,1
8797,38621.43,5.44,35.09,92.19,1,0,0,3,4,3,4,5,2,1,65,1
8798,13071.33,8.25,97.25,70.04,4,0,1,5,5,5,3,5,1,5,95,0
8799,38746.69,8.31,78.76,71.06,5,0,0,6,5,2,5,2,4,5,90,0
8800,27943.63,7.76,35.87,38.5,6,0,0,7,5,2,4,4,2,5,86,0
8801,43773.34,8.63,38.48,54.22,0,0,0,8,3,3,3,4,1,5,81,1
8802,12728.45,7.53,47.63,72.27,1,0,0,7,4,3,2,2,1,3,67,1
8803,24163.89,6.68,66.61,79.57,5,0,0,9,2,5,3,4,3,1,50,0
8804,46734.91,6.49,64.86,84.71,0,0,0,6,4,4,4,3,1,1,65,1
8805,47478.98,8.6,60.52,53.07,0,0,0,8,1,1,1,3,4,5,50,0
8806,47494.03,9.24,58.62,82.11,0,0,0,8,3,4,1,4,5,1,96,0
8807,18527.68,6.59,74.54,66.89,2,0,0,4,2,1,3,5,2,5,55,0
8808,21095.86,8.25,51.26,47.26,0,0,0,6,3,5,2,1,4,5,65,0
8809,10468.45,9.15,81.56,87.18,0,0,0,10,2,4,1,2,5,4,87,0
8810,23824.97,7.09,81.43,59.61,0,4,0,5,3,5,3,5,5,5,94,0
8811,26298.41,9.03,81.07,62.82,0,0,0,9,5,1,3,4,2,5,58,1
8812,18272.81,9,61.43,91.4,1,0,0,5,4,1,4,1,3,4,69,0
8813,15875.73,8.06,48.63,83.25,0,0,2,10,1,5,2,5,3,2,61,0
8814,47771.38,8.88,46.66,49.85,2,0,0,7,3,4,3,5,4,4,71,0
8815,36189.73,8.71,69.51,69.41,0,0,0,8,2,5,5,1,4,2,98,1
8816,48670.91,5.66,91.15,77.05,2,0,0,5,1,2,2,5,4,4,67,0
8817,40550.8,6.64,65.79,49,5,0,0,6,3,3,4,5,4,1,75,0
8818,20626.59,6.25,63.51,61.98,4,5,0,5,4,4,1,4,5,3,90,0
8819,40876.94,8.99,62,39.39,0,0,0,6,3,2,1,3,5,4,76,1
8820,37985.68,9.49,87.39,63.64,2,0,0,8,5,2,5,3,1,4,51,0
8821,36704.85,7.26,86.96,67.52,1,5,0,5,4,4,5,2,4,5,69,1
8822,45397.25,6.81,65.96,37.33,5,4,0,4,4,2,2,2,4,4,64,1
8823,19280.83,9.54,78.25,46.25,3,0,0,5,1,1,5,2,3,2,64,0
8824,25567.52,6.47,69.06,73.63,3,0,0,10,1,5,4,3,1,1,83,1
8825,37117.54,7.51,81.86,46.16,5,0,0,8,3,1,2,3,5,3,56,0
8826,39601.76,5.6,56.49,64.38,6,0,2,6,1,4,2,5,4,3,93,0
8827,18620.7,5.89,97.64,51.34,3,0,0,9,1,1,2,1,3,4,85,1
8828,16282.44,6.96,39.33,57.36,0,4,0,9,1,4,2,5,4,5,79,0
8829,31791.68,8.86,78.29,44.23,3,0,0,10,2,3,4,3,4,2,56,0
8830,11218.08,9,59.06,62.63,0,0,0,8,5,4,3,3,3,3,80,1
8831,21130.49,8.15,80.47,53.58,3,0,2,10,3,5,3,5,3,1,90,0
8832,28526.97,8.44,62.61,73.15,4,0,1,6,5,2,2,1,5,3,96,0
8833,38455.97,6.48,60.56,55.85,3,0,0,3,1,3,1,2,5,1,80,0
8834,30957.38,8.19,54.57,90.98,2,0,0,6,2,4,3,4,3,5,82,0
8835,21291.19,8.57,84.81,49.54,0,0,2,6,5,4,5,3,3,2,63,0
8836,43234.69,7.39,56.27,51.13,3,0,0,9,2,2,4,4,5,5,94,0
8837,47941.82,5.2,76.88,80.56,5,1,0,6,5,4,1,4,1,5,51,1
8838,45866.61,6.87,91.71,65.6,4,0,0,6,5,5,3,4,3,1,63,1
8839,29463.77,6.97,42.95,91.58,5,0,0,8,1,1,1,2,4,1,77,1
8840,40260.54,5.58,53.87,85.54,5,0,1,7,2,2,3,4,1,5,77,1
8841,13217.54,9.12,66.8,94.65,1,0,0,5,5,2,2,2,1,1,84,1
8842,33129.85,7.07,36.4,57.16,2,0,0,10,1,4,5,4,4,1,89,0
8843,15241.45,6.03,62.7,37.73,0,0,0,7,3,4,3,4,2,5,86,0
8844,48378.47,7.75,85.98,44.05,5,1,2,5,1,5,1,1,3,5,95,0
8845,18615.73,9.95,41.41,91.79,5,0,0,10,4,2,2,3,4,2,91,0
8846,44214.37,5.61,55.46,70.44,0,0,0,7,5,2,2,4,2,3,63,1
8847,46036.6,9.85,74.72,63.18,0,0,0,10,3,3,1,5,3,4,81,1
8848,29636.99,6.71,61,53.07,6,0,0,5,2,5,4,2,5,2,80,0
8849,19124.08,6.75,57.53,50.01,5,0,0,7,5,5,2,1,1,2,97,1
8850,34610.27,5.55,97.99,51.59,0,0,2,4,3,4,5,2,1,5,60,1
8851,19619.84,6,73.98,41.83,0,0,0,6,1,5,1,5,4,2,87,0
8852,14927.19,6.89,59.63,41.86,5,2,0,7,5,5,2,3,1,4,72,1
8853,25095.45,5.76,97.6,87.1,4,0,0,8,2,1,1,3,5,4,66,0
8854,46460.98,9.02,48.97,35.78,6,0,2,3,5,4,2,2,1,2,100,1
8855,10203.58,6.4,47.78,35.08,5,0,0,4,3,5,3,2,5,2,81,0
8856,47781.31,8.56,48.79,48.58,3,0,0,6,1,1,4,3,2,4,52,1
8857,20629.75,7.15,96.09,73.38,3,3,0,10,2,2,3,3,3,5,96,1
8858,35131.11,9.81,69.03,39.52,0,0,2,4,2,1,4,2,2,1,95,1
8859,26653.24,5.8,74.94,37.31,5,0,3,4,3,1,5,4,3,5,78,1
8860,10809.87,8.57,87.54,88.65,2,0,0,10,4,2,3,2,3,1,70,0
8861,46302.63,6.64,82.73,72.83,6,0,0,3,2,4,1,4,4,5,89,0
8862,18743.05,9.73,97.7,75.55,2,0,0,7,2,4,4,2,5,4,94,1
8863,21135.03,5.76,54.49,37.95,4,0,1,8,4,3,2,1,3,1,58,0
8864,33634.4,8.1,91.99,70.1,3,0,1,3,5,4,2,1,2,5,93,0
8865,40492.69,7.32,38.74,57.68,5,0,0,5,1,2,4,5,5,5,82,0
8866,41460.27,7,95.63,53.62,0,0,0,9,1,5,1,3,3,3,87,0
8867,40332.73,8.06,89.47,92.45,5,3,0,10,4,4,3,4,2,5,65,0
8868,22933.89,5.86,43.4,53.65,6,0,2,4,5,5,2,1,5,5,72,0
8869,22000.06,5.6,64.59,41.92,1,0,0,6,3,1,3,2,5,5,88,0
8870,19649.21,7.35,51.43,89.35,0,0,0,4,4,3,2,4,3,3,84,0
8871,45834.67,8.66,63.65,91.61,1,0,0,10,3,1,4,3,3,4,75,1
8872,10550.55,5.38,47.54,83.55,4,0,0,5,3,3,3,3,4,5,60,0
8873,48389.7,9.11,66.12,39.42,3,0,0,10,5,2,5,2,5,2,64,1
8874,40403.26,8.76,81.64,55.95,0,0,0,3,2,5,5,5,1,2,78,0
8875,46082.45,9.63,66.88,48.86,2,0,0,6,1,2,5,4,4,4,92,0
8876,30098.29,7.04,86.19,39.41,5,0,0,10,3,1,4,4,3,1,73,1
8877,25022.38,6.02,37.52,49.18,1,0,1,5,1,5,3,2,1,5,81,1
