index,Expected Salary,CGPA,10th Percentage,12th Percentage,Branch,Certifications,Level of Participation,Communication Proficiency,Programming Languages,Extraversion,Agreeableness,Openness,Conscientiousness,Neuroticism,Attendance %,Employeed
7636,"$49,395.97 ",8.44,43.64,65.99,IT,1,,9,C#,5,3,2,2,5,85,1
7637,"$24,427.04 ",7.04,58.08,57.91,Biomedical,5,,10,C,1,4,5,2,3,54,1
7638,"$17,518.35 ",9.56,55.61,80.72,Civil,,,4,C,4,1,4,4,4,91,0
7639,"$39,075.41 ",8.77,88.24,39.2,Electronics,5,,4,Java,2,1,3,3,2,51,0
7640,"$30,725.11 ",7.31,89.07,87.14,Computer,,,5,Java,4,2,4,1,1,87,0
7641,"$13,308.87 ",6.75,86.33,38.59,IT,,,3,Python,1,5,4,4,3,83,1
7642,"$17,846.69 ",9.23,55.79,80.86,Civil,,,9,Java,4,1,5,5,2,76,0
7643,"$35,429.73 ",9.13,53,56.28,Electronics,,,4,C++,3,3,2,1,5,70,0
7644,"$12,456.84 ",9.46,75.23,90.31,Biomedical,4,,7,Java,5,2,3,2,1,51,1
7645,"$48,483.60 ",6.7,96,38.41,Electronics,,,9,C++,2,4,3,1,4,66,1
7646,"$28,810.90 ",9.13,72.33,85.15,IT,,,3,C,4,1,1,1,5,59,0
7647,"$36,473.38 ",8.74,57.14,82.47,Telecomm,,,5,Java,5,4,2,3,1,71,0
7648,"$34,573.04 ",6.23,66.52,91.35,Mechanical,,,7,C++,3,5,1,5,3,58,0
7649,"$20,720.87 ",8.41,61.07,86.62,Civil,,,8,Python,2,1,2,3,5,52,0
7650,"$32,372.48 ",6,98.97,52.34,Biomedical,,,4,C++,1,4,5,4,3,87,1
7651,"$28,420.88 ",6.5,83.94,93.16,Biomedical,,,4,C#,5,3,3,2,3,63,1
7652,"$12,387.42 ",5.82,94.58,43.73,Telecomm,,,8,Python,4,5,2,5,3,54,0
7653,"$10,614.89 ",7,67.81,65.82,Biomedical,1,,10,Java,2,5,5,3,4,59,0
7654,"$47,975.27 ",5.68,83.69,64.74,Mechanical,,State,5,Python,2,1,2,2,3,98,1
7655,"$43,823.56 ",7.76,74.78,35.03,Electronics,,,3,C#,5,3,5,3,3,59,1
7656,"$42,080.58 ",7.46,68.44,40.64,Electronics,,,4,Python,5,3,1,1,3,65,0
7657,"$35,428.06 ",7,37.59,47.12,Electronics,,,3,C++,3,4,1,2,5,74,0
7658,"$44,911.48 ",6.76,72.26,66.31,Mechanical,,,10,C++,4,3,1,2,3,64,1
7659,"$10,709.59 ",8.96,36.92,85.48,Civil,,International,5,Python,2,5,5,3,5,66,1
7660,"$11,366.29 ",6.62,47.03,86.21,IT,,,4,C#,3,5,2,5,5,63,1
7661,"$23,642.88 ",6.81,54.03,36.82,IT,,,9,Java,2,1,1,2,2,85,1
7662,"$27,932.66 ",9.19,50.69,89.04,Telecomm,,,9,C++,3,3,5,1,1,53,0
7663,"$14,218.73 ",6.83,83.91,44.66,IT,2,National,4,Python,5,3,4,4,2,98,1
7664,"$27,015.65 ",8.89,39.91,87.03,Civil,,,4,C#,3,3,1,3,2,92,0
7665,"$16,931.37 ",5.17,45.08,39.59,Electronics,,,3,C++,1,4,4,2,5,97,0
7666,"$32,763.66 ",6.71,71.13,36.75,Mechanical,3,National,8,Python,4,4,4,2,5,57,0
7667,"$44,701.89 ",8.11,53.52,87.44,Civil,,,3,C#,3,3,2,2,5,58,1
7668,"$17,930.77 ",9.64,87.61,50.75,Biomedical,,,6,C++,4,4,2,4,1,73,0
7669,"$21,419.96 ",6.31,51.79,55.46,IT,5,,9,C#,1,3,2,1,1,68,1
7670,"$40,616.89 ",9.53,70.26,64.61,Civil,,,3,Python,4,4,2,3,4,82,0
7671,"$37,722.75 ",8.48,38.6,35.92,Telecomm,3,,3,Python,2,1,2,2,2,58,1
7672,"$16,981.88 ",9.38,94.23,87.18,Biomedical,,,7,C,5,3,5,1,2,87,0
7673,"$10,470.48 ",5.81,95.37,51.95,Electronics,5,,4,C++,5,5,2,2,1,52,0
7674,"$13,889.15 ",5.28,40.54,59.4,Telecomm,5,,9,C++,3,4,1,1,1,79,0
7675,"$30,178.53 ",5.51,59.9,35.34,Computer,5,,6,Java,1,3,2,4,2,63,1
7676,"$36,600.53 ",6.13,63.18,87.23,Electronics,3,,7,Python,3,5,3,3,4,51,1
7677,"$47,873.08 ",8.04,46,85.53,Computer,,,8,Python,3,3,2,4,3,52,0
7678,"$29,812.21 ",6.32,37.2,73.13,IT,,,7,C,1,3,2,2,3,55,0
7679,"$41,052.19 ",8.6,50.35,39.94,Biomedical,,,8,C++,4,1,2,5,4,51,0
7680,"$47,915.40 ",5.24,40.8,56.57,Electronics,,,9,C#,5,1,1,3,2,90,1
7681,"$36,960.02 ",9.56,85.49,42.71,IT,,,10,C++,5,5,2,4,4,86,1
7682,"$21,329.07 ",8.19,85.4,91.54,IT,,,6,C++,4,2,5,4,2,55,0
7683,"$40,798.71 ",9.5,56.96,44.38,IT,,,5,C#,1,2,1,3,4,91,0
7684,"$26,850.20 ",9.72,51,86.71,Electronics,,,9,C#,1,5,4,4,1,64,0
7685,"$32,180.52 ",5.29,62.31,81.09,Mechanical,,,3,C,1,2,3,3,5,69,0
7686,"$42,294.03 ",9.88,90.16,73.68,IT,,,4,Java,1,5,2,4,1,53,1
7687,"$48,864.58 ",5.06,44.29,61.53,IT,,,7,C#,2,3,5,2,4,50,1
7688,"$11,635.24 ",8.53,65.17,89.85,Computer,,,4,C++,1,2,1,4,5,59,0
7689,"$38,625.79 ",8.5,87.14,85.6,Computer,1,,10,C++,1,4,2,4,2,91,1
7690,"$25,804.11 ",8.62,86.78,68.08,Computer,,,6,C,2,1,1,5,4,55,1
7691,"$28,276.71 ",6.98,52.13,71.97,Telecomm,,,6,Java,4,3,2,1,3,98,0
7692,"$46,188.04 ",9.55,94.5,94.96,Telecomm,,,9,C++,3,2,1,4,1,88,1
7693,"$10,915.59 ",5.71,42.55,84.63,Computer,0,,9,C,4,1,5,1,4,76,1
7694,"$15,504.11 ",5.53,52.76,84.2,Mechanical,,,7,Java,1,5,2,3,3,58,0
7695,"$17,969.79 ",8.66,35.45,68.58,IT,,,6,C#,5,1,5,1,3,80,1
7696,"$11,018.41 ",7.72,58.48,64.34,Civil,2,,7,Java,4,4,4,3,3,85,1
7697,"$14,408.52 ",8.76,81.16,67.7,Telecomm,,,6,C,5,3,3,3,4,91,0
7698,"$22,518.49 ",6.71,74.72,75.62,IT,,National,7,Python,5,3,3,3,5,65,1
7699,"$14,824.63 ",6.82,63.24,93.66,IT,,,6,C,3,4,2,4,4,98,1
7700,"$47,721.84 ",8.11,92.37,38.43,Electronics,,,5,Python,5,1,3,4,2,53,1
7701,"$45,878.79 ",6.05,80.95,88.73,IT,,,6,C++,5,2,1,3,1,98,0
7702,"$33,699.59 ",8.75,40.92,38.9,IT,,National,3,C++,5,4,2,2,2,89,1
7703,"$13,411.73 ",8.31,57.48,90.01,Electronics,,,3,Java,5,1,3,4,2,76,1
7704,"$28,027.16 ",7.01,91.66,69.19,Civil,4,,4,Python,3,5,1,1,3,81,0
7705,"$10,782.75 ",8.27,55.28,63.97,Biomedical,,,8,C#,1,1,5,4,5,64,0
7706,"$36,515.18 ",9.64,49.64,51.26,Electronics,3,,7,Python,3,5,5,3,1,67,1
7707,"$24,102.83 ",5.03,48.72,59.2,Computer,,,7,Java,4,3,3,3,5,51,1
7708,"$35,308.91 ",9.2,57.86,70.33,Biomedical,2,,3,Java,5,3,3,1,1,62,1
7709,"$22,466.87 ",8.33,78.79,48.13,Computer,4,,4,Python,4,1,5,1,2,100,0
7710,"$35,156.96 ",9.19,59.23,83.83,Computer,0,,3,Java,3,4,4,2,5,75,1
7711,"$28,917.91 ",7.87,37.05,48.08,Electronics,,,4,C++,3,3,1,5,3,75,1
7712,"$16,183.96 ",5.92,80.64,47.32,Mechanical,,,8,Java,5,3,3,1,1,56,1
7713,"$49,374.32 ",6.11,67.41,36.47,Civil,,,6,Python,4,5,3,2,1,83,1
7714,"$42,529.50 ",9.25,79.74,39.78,Telecomm,2,,9,C,5,1,3,1,1,81,1
7715,"$40,658.89 ",8.73,37.7,38.4,Electronics,,,8,C#,4,4,5,1,4,77,0
7716,"$29,490.74 ",6.72,48.69,90.61,Computer,1,,8,C#,4,3,5,2,2,85,1
7717,"$20,207.33 ",7.82,76.3,57.26,Computer,,International,3,C,4,4,5,1,1,53,1
7718,"$32,813.37 ",7.13,81.15,70.31,Civil,,,9,C#,2,2,5,5,5,78,0
7719,"$11,295.25 ",8.23,45.5,69.27,IT,,,10,C++,4,2,2,1,1,76,1
7720,"$49,409.53 ",5.86,62.9,75.82,Electronics,,,3,C++,3,5,4,4,3,89,0
7721,"$33,402.03 ",7.98,46.15,76.6,Electronics,,,8,Python,2,5,3,4,1,84,0
7722,"$42,556.38 ",7.22,46.9,75.63,IT,,State,4,C#,1,1,4,4,3,99,1
7723,"$30,714.24 ",7.43,36.61,87.11,Biomedical,0,,10,C,1,3,5,1,1,98,0
7724,"$28,311.95 ",8.04,66.25,49.56,Telecomm,0,National,5,Python,2,3,1,2,1,86,1
7725,"$31,541.72 ",7.07,61.71,53.02,Civil,,,9,C#,5,4,2,4,4,96,1
7726,"$25,880.01 ",8.18,37.73,51.96,Electronics,,,6,Java,1,3,4,3,4,63,1
7727,"$36,840.09 ",9.05,43.33,74.9,IT,,,7,C,3,2,5,2,4,70,1
7728,"$36,145.96 ",9.21,74.15,49.27,Biomedical,,,10,C++,4,1,2,3,3,90,1
7729,"$21,023.22 ",7.84,67.33,46.14,IT,,,7,Java,3,1,5,4,4,86,1
7730,"$22,637.21 ",6.28,64.09,52.17,IT,,,8,C,5,1,1,4,1,56,1
7731,"$26,844.51 ",8.14,95.09,44.42,Telecomm,,,10,C,1,5,3,4,1,94,1
7732,"$39,332.08 ",7.52,38.87,85.75,IT,,,3,Python,5,2,4,2,2,94,1
7733,"$41,943.10 ",9.41,80.52,91.16,IT,,,4,C++,4,1,2,1,4,93,0
7734,"$45,187.28 ",7.4,66.05,91.37,Mechanical,0,,4,Python,4,3,5,1,5,87,1
7735,"$26,379.60 ",8.31,43.87,76.78,Biomedical,4,,10,C++,2,4,1,2,4,50,0
7736,"$25,285.57 ",5.06,59.65,80.93,IT,,,8,C#,3,5,1,4,2,74,0
7737,"$37,801.91 ",9.95,51.44,41.22,Civil,,State,10,C,5,4,3,3,4,97,0
7738,"$21,090.70 ",9.96,84.97,70.67,Mechanical,,,3,C,3,3,1,4,5,84,1
7739,"$45,890.23 ",5.5,85.49,91.31,Computer,,,9,Python,2,4,3,5,3,87,0
7740,"$25,199.16 ",7.52,55.6,47.85,IT,,,7,C++,3,5,4,1,3,60,0
7741,"$30,374.84 ",8,53.09,88.6,IT,,,3,C,4,3,1,3,1,53,0
7742,"$39,539.92 ",6.84,74.78,75.93,Civil,,,10,C,5,4,3,4,2,76,0
7743,"$42,759.77 ",9.31,57.13,65.83,Telecomm,2,,8,C,5,1,4,4,3,93,0
7744,"$35,354.80 ",8.78,55.1,86.81,Biomedical,,,3,C++,5,3,5,1,4,96,1
7745,"$19,680.81 ",9.78,38.39,61.09,Electronics,,,7,C,4,5,1,5,4,80,1
7746,"$25,335.05 ",8.92,96.84,42.93,Computer,,National,8,Java,5,2,5,3,1,78,1
7747,"$27,819.45 ",6.22,86.09,88.43,Civil,,,4,C,1,3,4,1,5,93,0
7748,"$32,983.05 ",7.93,67.42,93.84,Mechanical,,,3,C,2,4,1,3,5,89,0
7749,"$27,690.00 ",8.76,93.53,53.57,Mechanical,5,National,3,Java,5,3,4,2,5,55,1
7750,"$16,997.69 ",9.87,52.93,72.6,IT,,,5,C#,1,5,5,3,3,72,1
7751,"$20,120.53 ",8.32,45.31,53.73,IT,,,8,Python,1,4,2,2,1,89,0
7752,"$47,310.51 ",7.1,79.86,86.47,Telecomm,4,,5,C,3,4,5,2,4,87,1
7753,"$28,785.24 ",8.45,47.74,43.19,Biomedical,,State,4,Java,2,1,4,5,5,61,1
7754,"$40,245.71 ",5.17,45.32,59.8,Biomedical,,,4,C,3,3,2,2,4,99,0
7755,"$46,632.59 ",9.16,86.03,75.48,Electronics,1,,5,Python,4,5,3,5,4,96,1
7756,"$31,539.02 ",9.96,83.64,89.91,Biomedical,4,,5,Java,2,5,5,3,5,51,0
7757,"$46,522.59 ",7.39,79.02,52.35,Civil,,,8,Java,3,4,2,5,4,66,0
7758,"$35,512.34 ",5.76,94.02,72.5,Electronics,,,6,Python,2,1,4,1,2,75,1
7759,"$29,498.00 ",8.22,96.95,60.14,Civil,,,8,C,4,1,1,4,4,99,1
7760,"$18,515.51 ",6.52,59.88,87.23,Electronics,3,,8,Python,5,1,5,3,4,68,1
7761,"$24,833.81 ",5.62,83.51,82.01,Telecomm,,,10,Java,2,2,1,4,2,55,1
7762,"$21,490.30 ",8.1,74.09,51.1,Civil,,,7,C,1,2,1,2,5,75,0
7763,"$44,029.82 ",7.88,36.7,94.43,Biomedical,,,6,C++,4,4,3,4,2,74,1
7764,"$31,937.32 ",9.55,86.32,74.4,Telecomm,,,9,C#,4,1,3,2,5,61,0
7765,"$31,671.38 ",9.79,49.16,65.71,Electronics,3,,3,Python,1,5,1,2,5,84,1
7766,"$11,821.69 ",5.53,86.66,40.57,IT,,,6,C#,4,4,3,5,5,67,1
7767,"$28,903.22 ",7.46,77.78,75.97,IT,,,7,Java,2,5,2,5,5,79,1
7768,"$43,988.23 ",8.35,48.12,52.3,Civil,2,,9,C#,3,3,1,5,2,76,1
7769,"$15,878.49 ",8.56,76.39,89.35,Electronics,,,5,C#,1,5,4,5,2,58,0
7770,"$33,537.65 ",5.91,87.94,62.22,Mechanical,0,National,8,C#,5,4,4,1,3,61,1
7771,"$10,507.81 ",7.23,54.88,55.84,IT,,,9,Python,3,4,5,1,1,77,0
7772,"$23,838.31 ",8.95,87.57,38.39,Biomedical,,,5,C#,1,2,1,1,2,94,1
7773,"$38,628.12 ",6.48,60.8,68.3,Mechanical,,,7,C#,1,1,4,4,1,92,0
7774,"$21,732.26 ",7.49,62.53,79.91,Mechanical,,,10,C#,3,4,4,2,3,54,1
7775,"$14,572.45 ",5.93,46.02,76.3,IT,,National,10,Java,1,1,4,3,2,50,0
7776,"$47,352.74 ",9.25,64.36,84.75,Telecomm,3,National,8,C#,4,4,3,3,5,65,1
7777,"$18,422.24 ",6.71,75.12,57.74,Mechanical,,,3,Python,2,5,4,1,3,85,0
7778,"$31,933.88 ",6.97,66.36,92.32,Mechanical,,,7,C,2,1,5,5,1,62,1
7779,"$45,926.41 ",9.2,68.06,92.67,Civil,,,4,Java,2,5,4,3,2,82,0
7780,"$37,526.25 ",7.03,85.05,74.34,IT,,,10,C++,3,2,3,1,1,88,0
7781,"$30,588.73 ",9.63,66.66,67.74,Mechanical,,,9,Java,2,2,4,3,4,91,0
7782,"$22,224.71 ",9.64,94.78,38.46,Telecomm,,State,4,Java,1,5,3,5,5,57,1
7783,"$25,330.23 ",8.47,63.29,85.18,Computer,,,6,Java,5,1,3,4,1,84,1
7784,"$25,394.06 ",6.18,49.98,85.21,IT,,,9,C,2,1,5,5,5,99,0
7785,"$26,118.26 ",5.7,41.3,82.5,Computer,,,4,Python,4,2,1,1,4,94,1
7786,"$26,172.28 ",5.3,91.93,60.51,Mechanical,4,,6,Python,3,3,4,5,3,76,1
7787,"$25,038.55 ",7.43,82.94,41.22,IT,,,5,C#,5,2,3,5,5,77,0
7788,"$12,111.40 ",9.36,69.6,78.34,Computer,,,8,Python,3,3,4,1,3,72,1
7789,"$45,008.94 ",6.66,40.14,86.99,Computer,,,8,C++,5,5,5,2,1,97,1
7790,"$19,474.96 ",8.46,36.52,58.59,IT,,,7,C,1,4,3,2,3,90,1
7791,"$30,698.75 ",5,52.23,43.06,Telecomm,,,9,C++,4,2,1,3,4,68,1
7792,"$29,002.16 ",8.88,60.67,49.65,Computer,,,9,C++,4,1,2,5,5,71,0
7793,"$27,560.84 ",8.32,68.15,66.27,IT,3,,8,C++,3,4,5,3,5,94,0
7794,"$49,907.05 ",9.15,93.32,68.8,Computer,0,,10,C#,3,1,3,2,4,56,1
7795,"$42,276.13 ",8.56,60.54,77.34,Electronics,,,9,C++,2,1,1,4,1,78,1
7796,"$38,937.70 ",5.36,80.92,39.13,Computer,,,7,C++,5,3,2,4,5,60,1
7797,"$32,804.10 ",5.6,39.6,70.59,Civil,,,5,C++,2,2,2,2,5,88,1
7798,"$38,536.53 ",6.98,39.77,61.17,Biomedical,,International,4,Java,4,3,4,4,4,70,0
7799,"$34,889.24 ",5.65,72.55,47.93,Telecomm,,,6,Java,5,2,3,4,2,83,0
7800,"$49,109.34 ",9.03,50.69,60.74,Mechanical,,,7,C++,4,5,1,1,4,60,0
7801,"$11,593.96 ",9.88,43.34,92.27,Biomedical,,,5,Java,3,5,1,3,1,69,1
7802,"$34,348.35 ",9.52,50.08,82.16,Computer,3,,3,Python,2,5,2,4,2,92,1
7803,"$18,930.60 ",7.43,96.54,64.61,Computer,,,9,C,5,4,2,2,4,94,0
7804,"$25,578.80 ",6.67,80.7,64.9,Mechanical,,National,6,Python,5,3,3,4,2,76,1
7805,"$10,745.24 ",8.67,36.49,65.73,Biomedical,,,10,C++,4,4,4,2,1,88,0
7806,"$31,168.28 ",8.21,80.33,54.93,Telecomm,,,8,C,2,3,2,2,4,83,0
7807,"$32,755.84 ",6.25,42.87,88.39,IT,0,,7,C,5,2,5,1,1,71,0
7808,"$19,641.22 ",5.33,87.51,85.27,Biomedical,4,,6,Python,1,3,4,4,5,75,0
7809,"$28,410.12 ",7.49,70.78,48.76,Mechanical,5,,4,C,4,3,5,4,2,86,0
7810,"$11,971.82 ",6.82,85.83,79.76,IT,,,5,C#,4,4,1,1,2,63,0
7811,"$26,071.07 ",9.41,97.44,51.39,Computer,,,7,Java,3,1,2,3,2,68,1
7812,"$48,321.89 ",6.4,80.09,40.24,IT,,,8,C++,5,5,3,3,5,82,0
7813,"$34,577.04 ",5.17,50.04,63.42,Telecomm,,,3,C,4,3,2,5,3,88,0
7814,"$36,975.01 ",5.61,85.23,58.35,IT,,,8,C++,3,4,1,1,4,56,0
7815,"$36,748.59 ",8.02,78.92,85.79,Mechanical,,,8,C,5,4,4,3,1,64,1
7816,"$36,287.90 ",6.28,92.45,65.26,Electronics,,,5,Python,3,4,1,3,2,69,0
7817,"$41,805.51 ",5.08,37.87,75.56,Civil,,,4,Java,1,5,4,4,5,59,0
7818,"$39,974.53 ",8.7,39.91,86.41,Computer,,,4,Java,3,4,2,2,4,79,0
7819,"$32,081.94 ",5.72,67.4,93.33,IT,,,10,C++,4,1,1,1,3,57,1
7820,"$21,865.38 ",5.13,82.83,85.32,Biomedical,1,,7,Python,5,2,4,3,1,50,0
7821,"$24,994.91 ",5.47,47.18,48.15,Civil,,,6,C,3,4,2,5,5,50,1
7822,"$29,577.71 ",5.15,63.96,87.09,Electronics,,,5,C,1,3,1,1,4,99,1
7823,"$47,501.66 ",8.92,96.79,84.25,Telecomm,,,9,Python,1,2,1,3,4,86,0
7824,"$39,153.48 ",6.13,42.34,93.23,Computer,,National,3,C#,3,3,2,4,1,93,1
7825,"$42,671.10 ",8.97,43.57,49.19,IT,,,6,C,3,1,4,2,5,83,0
7826,"$41,682.33 ",8.57,80.84,77.78,IT,,,10,C#,4,4,5,3,1,92,0
7827,"$48,045.13 ",5.56,95.43,53.74,Biomedical,4,,3,C,4,2,4,2,4,62,1
7828,"$37,747.98 ",6.93,65.12,74,Civil,0,,6,C#,3,4,3,5,4,50,0
7829,"$26,775.70 ",6.22,71.15,86.01,Biomedical,2,,4,Python,3,4,5,2,3,61,0
7830,"$45,364.80 ",8.32,66.36,45.73,Biomedical,4,,10,C,4,5,3,2,2,77,1
7831,"$35,765.65 ",9.6,75.72,84.69,Telecomm,0,,5,C#,2,2,4,2,3,92,0
7832,"$10,158.80 ",8.92,96.47,60.43,IT,,,4,C++,5,2,3,4,2,77,0
7833,"$47,932.65 ",7.06,58.66,55.72,Biomedical,,National,9,Python,5,4,5,2,5,71,0
7834,"$21,751.14 ",8.23,98.98,36.73,Biomedical,,,10,Python,5,5,1,1,1,71,0
7835,"$32,281.58 ",9.34,72.79,72.92,Computer,,National,6,C++,5,1,3,2,5,87,0
7836,"$28,405.10 ",8.82,43.87,79.46,Mechanical,,,9,C,3,3,1,3,4,55,0
7837,"$24,004.98 ",7.27,92.49,67.06,Biomedical,,,10,C#,4,5,2,2,2,73,1
7838,"$44,566.40 ",6.69,59.75,41.04,IT,,,5,C#,5,2,1,4,3,80,1
7839,"$37,741.53 ",5.99,44.77,80.28,Biomedical,1,,7,C#,1,3,4,1,5,69,1
7840,"$47,349.05 ",7.85,93.48,36.56,Civil,,,10,C++,4,1,1,3,4,91,1
7841,"$36,818.68 ",9.44,60.05,52.01,Biomedical,,,3,C,1,2,1,1,2,78,1
7842,"$37,775.66 ",8.32,66.83,79.7,Computer,,,10,C#,4,3,3,1,4,69,0
7843,"$22,581.39 ",6.38,49.67,44.2,Computer,1,,3,Python,3,1,2,3,5,52,0
7844,"$38,679.70 ",8.89,49.11,83.58,Computer,,National,3,C#,2,1,1,5,5,61,0
7845,"$33,483.20 ",6.42,69.2,64.41,IT,,,5,C,2,3,3,3,4,85,0
7846,"$27,056.73 ",8.28,81.25,55.64,IT,,,7,C++,5,1,2,4,2,53,1
7847,"$46,662.28 ",5.22,94.92,73.67,Electronics,,,10,C,4,5,3,4,1,89,1
7848,"$45,399.61 ",8.48,79.66,76.11,Mechanical,,,10,C++,3,1,5,5,1,78,0
7849,"$49,625.35 ",8.55,41.36,63.25,Biomedical,,,7,C++,2,4,4,2,3,51,1
7850,"$23,351.91 ",7.68,78.67,36.79,Civil,,,3,C#,2,3,5,5,4,67,1
7851,"$23,430.05 ",9.63,46.85,81.16,Computer,,,7,C,2,2,4,5,1,51,0
7852,"$23,153.08 ",9.65,80.77,36.73,IT,0,National,8,C,1,5,5,1,5,74,1
7853,"$32,106.99 ",6.44,68.64,36.97,IT,3,,8,Java,5,5,4,4,3,98,0
7854,"$24,035.89 ",6.95,97.53,90.85,Electronics,,,3,C++,4,4,3,3,4,71,1
7855,"$28,161.37 ",6.49,48.5,93.78,Telecomm,,,5,C,3,3,1,3,3,81,0
7856,"$22,239.16 ",9.22,68.12,59.82,Biomedical,,,5,C#,3,3,1,5,5,93,1
7857,"$31,179.47 ",8.86,37.63,45.95,Telecomm,,,6,C++,1,3,1,1,3,88,1
7858,"$48,950.11 ",8.95,40.07,94,IT,4,,8,Java,5,4,1,4,2,66,1
7859,"$38,749.39 ",5.38,50.54,80.63,Biomedical,,,3,Python,1,4,5,5,3,89,1
7860,"$13,691.48 ",5.42,71.74,84.08,Civil,,,3,Python,4,1,5,4,2,51,0
7861,"$28,747.04 ",8.41,60.16,48.5,IT,,,8,Java,3,3,3,4,1,63,0
7862,"$35,448.44 ",8.37,86.57,93.49,Computer,,National,5,C++,4,2,1,1,4,51,1
7863,"$26,558.57 ",6.4,45.08,93.48,Biomedical,,,7,Java,2,4,4,4,1,83,0
7864,"$20,291.12 ",8.21,81.46,65.31,IT,,,3,C#,4,1,4,4,5,51,0
7865,"$24,609.10 ",6.11,73.64,61.05,IT,,,10,C,2,4,5,4,2,81,0
7866,"$48,459.62 ",6.6,89.39,42.07,Telecomm,,,10,Java,4,5,4,3,4,84,0
7867,"$48,052.95 ",6.98,45.06,75.4,Civil,,,9,Java,1,4,1,5,1,86,0
7868,"$17,391.78 ",8.45,56.61,54.91,Computer,,,4,C,1,1,1,2,3,59,0
7869,"$28,624.34 ",6.62,60.58,70.06,Electronics,,,10,Python,5,2,5,2,5,50,0
7870,"$36,833.83 ",8.98,84.37,85.35,Biomedical,,,9,C#,5,4,5,4,1,89,0
7871,"$48,954.35 ",9.79,65.57,50.66,Biomedical,,,6,Java,1,4,2,3,3,75,1
7872,"$48,735.63 ",9.55,76.9,74.43,IT,,,7,Java,4,3,5,1,2,99,0
7873,"$26,247.65 ",7.7,63.31,44.2,Biomedical,,,5,C++,1,4,1,5,3,86,1
7874,"$32,855.11 ",9.98,38.05,75.41,IT,2,,4,C++,3,3,1,1,2,72,0
7875,"$48,842.72 ",7.42,58.57,59.02,Electronics,,,5,C++,4,2,4,5,5,69,0
7876,"$42,481.80 ",7.52,62.59,63.53,IT,5,,6,C++,4,4,2,1,5,54,1
7877,"$28,210.70 ",6.26,78.59,92.05,IT,,National,4,C#,2,4,3,2,3,76,1
7878,"$22,566.36 ",9.21,62.19,40.29,Computer,,,9,Python,4,5,1,4,1,90,0
7879,"$11,124.02 ",6.85,70.16,38.48,IT,2,,8,C,1,3,5,1,1,63,0
7880,"$26,563.98 ",7.26,57.61,35.28,IT,,,7,Java,5,1,2,4,3,93,0
7881,"$25,941.84 ",6.25,59.51,43.01,IT,5,International,6,Python,2,1,4,3,2,82,0
7882,"$32,307.33 ",6.22,46.45,62.59,Civil,,,10,C#,5,4,5,5,3,56,0
7883,"$21,593.07 ",5.54,79.33,78.48,IT,,,4,C#,4,1,5,2,1,60,0
7884,"$26,929.08 ",7.78,54.39,94.91,Telecomm,,,9,C,5,4,3,2,2,58,0
7885,"$21,439.18 ",8.6,69.93,73.15,Mechanical,,,3,Python,4,3,5,1,5,91,0
7886,"$33,756.03 ",6.69,79.7,44.27,Biomedical,,,4,C++,2,3,5,5,2,82,0
7887,"$30,230.39 ",6.76,71.2,71.68,Telecomm,,,5,Java,3,1,1,2,2,90,0
7888,"$45,552.15 ",9.67,94.59,49.86,IT,,State,6,C#,5,1,4,2,4,50,0
7889,"$23,366.19 ",6.84,57.11,67.64,IT,3,,3,Python,3,1,4,4,5,61,1
7890,"$39,774.33 ",8.72,72.11,73.31,Computer,2,,10,C#,2,2,2,1,3,55,0
7891,"$26,683.70 ",5.14,52.27,50.24,IT,,National,3,C++,3,2,5,2,4,50,1
7892,"$15,236.92 ",5.07,84.92,68.7,Electronics,,,3,C#,1,4,1,1,2,99,1
7893,"$13,050.24 ",6.76,63.72,39.6,Telecomm,,,7,C,1,1,4,3,5,96,0
7894,"$49,522.49 ",8.72,39.11,51.84,IT,,,8,Java,5,4,5,1,1,63,0
7895,"$17,650.79 ",8.35,80.23,37.25,Computer,,,3,C++,1,2,5,4,1,97,0
7896,"$17,854.25 ",6.86,73.55,84.58,Telecomm,,,8,Java,2,2,1,1,2,50,0
7897,"$20,745.79 ",7.7,73.83,82.85,IT,,State,7,C,4,2,4,3,4,98,0
7898,"$49,389.09 ",8.21,52.5,41.03,Electronics,,,4,C++,5,3,3,4,3,100,1
7899,"$15,788.04 ",9.31,43.15,42.22,IT,,,3,Python,5,1,2,4,2,55,0
7900,"$46,651.96 ",6.58,87.95,58.97,Mechanical,,,5,Java,4,2,3,2,1,56,0
7901,"$44,411.36 ",5.01,52.43,45.39,Mechanical,,,4,C#,3,3,3,2,5,50,1
7902,"$46,803.48 ",7.52,79.83,58.75,Telecomm,,,6,C,3,5,2,2,4,52,1
7903,"$40,668.57 ",7.84,91.14,86.85,Electronics,,,9,Python,5,2,1,1,3,55,1
7904,"$31,026.26 ",5.13,53.66,45.59,Telecomm,2,,9,C,5,1,3,5,5,53,0
7905,"$34,501.05 ",9.78,47.63,65.55,Electronics,,,5,C++,3,5,3,2,1,81,0
7906,"$48,176.38 ",7.39,70.57,55.46,IT,4,,9,Java,3,5,1,1,5,81,1
7907,"$35,572.80 ",9.7,56.51,64.3,Biomedical,4,National,10,Java,1,5,5,1,5,80,1
7908,"$34,999.20 ",5.87,65.17,85.4,Telecomm,,,10,Java,3,2,5,1,5,62,1
7909,"$10,466.74 ",5.77,66.68,80.93,Electronics,,National,8,C,1,1,1,4,2,82,1
